plot_code,day,month,year,subplot,LAI
BOB-01,12,7,2015,NA,4.24
BOB-01,12,7,2015,NA,3.79
BOB-01,12,7,2015,NA,4.46
BOB-01,12,7,2015,NA,5.51
BOB-01,12,7,2015,NA,4.85
BOB-01,12,7,2015,NA,4.78
BOB-01,12,7,2015,NA,3.76
BOB-01,12,7,2015,NA,4.39
BOB-01,12,7,2015,NA,4.58
BOB-01,12,7,2015,NA,4.57
BOB-01,12,7,2015,NA,4.7
BOB-01,12,7,2015,NA,3.78
BOB-01,12,7,2015,NA,5.12
BOB-01,12,7,2015,NA,4.78
BOB-01,12,7,2015,NA,4.03
BOB-01,12,7,2015,NA,4.27
BOB-01,12,7,2015,NA,4.71
BOB-01,8,8,2015,TRUE,3.9
BOB-01,8,8,2015,NA,3.69
BOB-01,8,8,2015,NA,4.66
BOB-01,8,8,2015,NA,4.64
BOB-01,8,8,2015,NA,4.49
BOB-01,8,8,2015,NA,4.17
BOB-01,8,8,2015,NA,4.94
BOB-01,8,8,2015,NA,4.25
BOB-01,8,8,2015,NA,4.49
BOB-01,8,8,2015,NA,4.46
BOB-01,8,8,2015,NA,4.21
BOB-01,8,8,2015,NA,4.84
BOB-01,8,8,2015,NA,5.3
BOB-01,8,8,2015,NA,4.93
BOB-01,8,8,2015,NA,4.94
BOB-01,8,8,2015,NA,5.81
BOB-01,8,8,2015,NA,4.65
BOB-01,8,8,2015,NA,4.46
BOB-01,8,8,2015,NA,5.33
BOB-01,8,8,2015,NA,4.41
BOB-01,8,8,2015,NA,4.55
BOB-01,8,8,2015,NA,4.87
BOB-01,8,8,2015,NA,4.4
BOB-01,8,8,2015,NA,3.89
BOB-01,8,8,2015,NA,5.17
BOB-01,8,8,2015,NA,4.48
BOB-01,24,9,2015,TRUE,3.56
BOB-01,24,9,2015,NA,3.57
BOB-01,24,9,2015,NA,3.56
BOB-01,24,9,2015,NA,4.47
BOB-01,24,9,2015,NA,4.69
BOB-01,24,9,2015,NA,4.45
BOB-01,24,9,2015,NA,4.94
BOB-01,24,9,2015,NA,4.18
BOB-01,24,9,2015,NA,3.54
BOB-01,24,9,2015,NA,4.31
BOB-01,24,9,2015,NA,4.15
BOB-01,24,9,2015,NA,4.35
BOB-01,24,9,2015,NA,4.84
BOB-01,24,9,2015,NA,4.44
BOB-01,24,9,2015,NA,4.62
BOB-01,24,9,2015,NA,4.58
BOB-01,24,9,2015,NA,4.07
BOB-01,24,9,2015,NA,4.07
BOB-01,24,9,2015,NA,4.07
BOB-01,24,9,2015,NA,4.39
BOB-01,24,9,2015,NA,4.03
BOB-01,24,9,2015,NA,4.51
BOB-01,24,9,2015,NA,4.3
BOB-01,24,9,2015,NA,3.61
BOB-01,24,9,2015,NA,4.18
BOB-01,29,10,2015,TRUE,4.16
BOB-01,29,10,2015,NA,3.68
BOB-01,29,10,2015,NA,3.53
BOB-01,29,10,2015,NA,4.16
BOB-01,29,10,2015,NA,4.64
BOB-01,29,10,2015,NA,4.9
BOB-01,29,10,2015,NA,4.21
BOB-01,29,10,2015,NA,4
BOB-01,29,10,2015,NA,3.99
BOB-01,29,10,2015,NA,4.47
BOB-01,29,10,2015,NA,4.3
BOB-01,29,10,2015,NA,4.51
BOB-01,29,10,2015,NA,4.07
BOB-01,29,10,2015,NA,4.05
BOB-01,29,10,2015,NA,3.6
BOB-01,29,10,2015,NA,3.49
BOB-01,29,10,2015,NA,3.68
BOB-01,29,10,2015,NA,4.08
BOB-01,29,10,2015,NA,3.32
BOB-01,29,10,2015,NA,3.69
BOB-01,29,10,2015,NA,4.26
BOB-01,29,10,2015,NA,4.14
BOB-01,29,10,2015,NA,4.31
BOB-01,29,10,2015,NA,3.92
BOB-01,23,11,2015,TRUE,3.4
BOB-01,23,11,2015,NA,3.41
BOB-01,23,11,2015,NA,3.26
BOB-01,23,11,2015,NA,3.92
BOB-01,23,11,2015,NA,3.83
BOB-01,23,11,2015,NA,4.7
BOB-01,23,11,2015,NA,3.99
BOB-01,23,11,2015,NA,3.26
BOB-01,23,11,2015,NA,3.17
BOB-01,23,11,2015,NA,3.27
BOB-01,23,11,2015,NA,3.66
BOB-01,23,11,2015,NA,4.08
BOB-01,23,11,2015,NA,3.88
BOB-01,23,11,2015,NA,3.55
BOB-01,23,11,2015,NA,3.23
BOB-01,23,11,2015,NA,3.73
BOB-01,23,11,2015,NA,3.71
BOB-01,23,11,2015,NA,3.45
BOB-01,23,11,2015,NA,4.44
BOB-01,23,11,2015,NA,3.19
BOB-01,23,11,2015,NA,3.81
BOB-01,23,11,2015,NA,4.36
BOB-01,23,11,2015,NA,3.53
BOB-01,23,11,2015,NA,3.51
BOB-01,23,11,2015,NA,3.36
BOB-01,23,11,2015,NA,3.75
BOB-01,22,12,2015,TRUE,3.44
BOB-01,22,12,2015,NA,3.39
BOB-01,22,12,2015,NA,3.71
BOB-01,22,12,2015,NA,4.04
BOB-01,22,12,2015,NA,4.41
BOB-01,22,12,2015,NA,4.85
BOB-01,22,12,2015,NA,3.89
BOB-01,22,12,2015,NA,3.74
BOB-01,22,12,2015,NA,3.84
BOB-01,22,12,2015,NA,4.3
BOB-01,22,12,2015,NA,3.82
BOB-01,22,12,2015,NA,4.09
BOB-01,22,12,2015,NA,5.21
BOB-01,22,12,2015,NA,4.24
BOB-01,22,12,2015,NA,3.98
BOB-01,22,12,2015,NA,7.13
BOB-01,22,12,2015,NA,3.69
BOB-01,22,12,2015,NA,3.64
BOB-01,22,12,2015,NA,4.81
BOB-01,22,12,2015,NA,4.37
BOB-01,22,12,2015,NA,3.98
BOB-01,22,12,2015,NA,4.37
BOB-01,22,12,2015,NA,4.35
BOB-01,22,12,2015,NA,3.66
BOB-01,22,12,2015,NA,4.64
BOB-01,22,12,2015,NA,4.09
BOB-01,21,1,2016,TRUE,3.59
BOB-01,21,1,2016,NA,3.66
BOB-01,21,1,2016,NA,3.68
BOB-01,21,1,2016,NA,4.27
BOB-01,21,1,2016,NA,4.2
BOB-01,21,1,2016,NA,5.06
BOB-01,21,1,2016,NA,3.91
BOB-01,21,1,2016,NA,3.55
BOB-01,21,1,2016,NA,3.36
BOB-01,21,1,2016,NA,3.35
BOB-01,21,1,2016,NA,4.57
BOB-01,21,1,2016,NA,4.18
BOB-01,21,1,2016,NA,4.56
BOB-01,21,1,2016,NA,4.66
BOB-01,21,1,2016,NA,3.91
BOB-01,21,1,2016,NA,4.09
BOB-01,21,1,2016,NA,4.04
BOB-01,21,1,2016,NA,4.21
BOB-01,21,1,2016,NA,3.66
BOB-01,21,1,2016,NA,3.98
BOB-01,21,1,2016,NA,3.42
BOB-01,21,1,2016,NA,4.14
BOB-01,21,1,2016,NA,4.54
BOB-01,21,1,2016,NA,3.53
BOB-01,21,1,2016,NA,3.54
BOB-01,26,2,2016,TRUE,3.56
BOB-01,26,2,2016,NA,3.62
BOB-01,26,2,2016,NA,3.64
BOB-01,26,2,2016,NA,3.89
BOB-01,26,2,2016,NA,4.06
BOB-01,26,2,2016,NA,4.86
BOB-01,26,2,2016,NA,3.58
BOB-01,26,2,2016,NA,3.56
BOB-01,26,2,2016,NA,3.33
BOB-01,26,2,2016,NA,3.64
BOB-01,26,2,2016,NA,4.14
BOB-01,26,2,2016,NA,4.41
BOB-01,26,2,2016,NA,4.33
BOB-01,26,2,2016,NA,4.51
BOB-01,26,2,2016,NA,4.1
BOB-01,26,2,2016,NA,4.01
BOB-01,26,2,2016,NA,3.53
BOB-01,26,2,2016,NA,3.93
BOB-01,26,2,2016,NA,4.05
BOB-01,26,2,2016,NA,4.04
BOB-01,26,2,2016,NA,3.41
BOB-01,26,2,2016,NA,4.08
BOB-01,26,2,2016,NA,4.17
BOB-01,26,2,2016,NA,3.42
BOB-01,26,2,2016,NA,3.35
BOB-01,26,2,2016,NA,3.79
BOB-02,8,5,2012,TRUE,2.89
BOB-02,8,5,2012,NA,3.4
BOB-02,8,5,2012,NA,3.18
BOB-02,8,5,2012,NA,3.75
BOB-02,8,5,2012,NA,3.25
BOB-02,8,5,2012,NA,3.2
BOB-02,8,5,2012,NA,3.65
BOB-02,8,5,2012,NA,3.89
BOB-02,8,5,2012,NA,2.98
BOB-02,8,5,2012,NA,4.14
BOB-02,8,5,2012,NA,4.01
BOB-02,8,5,2012,NA,3.61
BOB-02,8,5,2012,NA,3.03
BOB-02,8,5,2012,NA,3.08
BOB-02,8,5,2012,NA,3.46
BOB-02,8,5,2012,NA,2.45
BOB-02,8,5,2012,NA,3.33
BOB-02,8,5,2012,NA,3.44
BOB-02,8,5,2012,NA,3.43
BOB-02,8,5,2012,NA,3
BOB-02,8,5,2012,NA,3.28
BOB-02,8,5,2012,NA,3.84
BOB-02,8,5,2012,NA,2.49
BOB-02,8,5,2012,NA,3.82
BOB-02,8,5,2012,NA,3.6
BOB-02,5,6,2012,TRUE,2.87
BOB-02,5,6,2012,NA,3.26
BOB-02,5,6,2012,NA,3.42
BOB-02,5,6,2012,NA,3.46
BOB-02,5,6,2012,NA,2.6
BOB-02,5,6,2012,NA,3.23
BOB-02,5,6,2012,NA,3.48
BOB-02,5,6,2012,NA,3.85
BOB-02,5,6,2012,NA,2.47
BOB-02,5,6,2012,NA,3.44
BOB-02,5,6,2012,NA,4.34
BOB-02,5,6,2012,NA,3.61
BOB-02,5,6,2012,NA,3.62
BOB-02,5,6,2012,NA,3.3
BOB-02,5,6,2012,NA,3.15
BOB-02,5,6,2012,NA,2.37
BOB-02,5,6,2012,NA,2.82
BOB-02,5,6,2012,NA,3.57
BOB-02,5,6,2012,NA,3.77
BOB-02,5,6,2012,NA,3.52
BOB-02,5,6,2012,NA,3.91
BOB-02,5,6,2012,NA,4.08
BOB-02,5,6,2012,NA,2.49
BOB-02,5,6,2012,NA,4.7
BOB-02,5,6,2012,NA,3.14
BOB-02,2,7,2012,TRUE,3.01
BOB-02,2,7,2012,NA,3.77
BOB-02,2,7,2012,NA,3.29
BOB-02,2,7,2012,NA,3.28
BOB-02,2,7,2012,NA,3.64
BOB-02,2,7,2012,NA,4.04
BOB-02,2,7,2012,NA,4.17
BOB-02,2,7,2012,NA,4.47
BOB-02,2,7,2012,NA,3.3
BOB-02,2,7,2012,NA,3.97
BOB-02,2,7,2012,NA,3.27
BOB-02,2,7,2012,NA,3.52
BOB-02,2,7,2012,NA,3.43
BOB-02,2,7,2012,NA,3.58
BOB-02,2,7,2012,NA,3.09
BOB-02,2,7,2012,NA,3.33
BOB-02,2,7,2012,NA,4.02
BOB-02,2,7,2012,NA,4.42
BOB-02,2,7,2012,NA,2.89
BOB-02,2,7,2012,NA,3.74
BOB-02,2,7,2012,NA,4.09
BOB-02,2,7,2012,NA,3.26
BOB-02,2,7,2012,NA,4.92
BOB-02,2,7,2012,NA,4.06
BOB-02,30,7,2012,TRUE,3.41
BOB-02,30,7,2012,NA,4.03
BOB-02,30,7,2012,NA,3.6
BOB-02,30,7,2012,NA,4.08
BOB-02,30,7,2012,NA,3.63
BOB-02,30,7,2012,NA,3.97
BOB-02,30,7,2012,NA,3.59
BOB-02,30,7,2012,NA,4.27
BOB-02,30,7,2012,NA,3.59
BOB-02,30,7,2012,NA,4.16
BOB-02,30,7,2012,NA,4.17
BOB-02,30,7,2012,NA,3.67
BOB-02,30,7,2012,NA,3.33
BOB-02,30,7,2012,NA,3.47
BOB-02,30,7,2012,NA,3.79
BOB-02,30,7,2012,NA,2.59
BOB-02,30,7,2012,NA,4.28
BOB-02,30,7,2012,NA,3.9
BOB-02,30,7,2012,NA,4.8
BOB-02,30,7,2012,NA,3.91
BOB-02,30,7,2012,NA,4
BOB-02,30,7,2012,NA,4.36
BOB-02,30,7,2012,NA,3.57
BOB-02,30,7,2012,NA,5.03
BOB-02,30,7,2012,NA,4.27
BOB-02,27,8,2012,TRUE,3.22
BOB-02,27,8,2012,NA,3.69
BOB-02,27,8,2012,NA,3.5
BOB-02,27,8,2012,NA,3.72
BOB-02,27,8,2012,NA,3.4
BOB-02,27,8,2012,NA,3.66
BOB-02,27,8,2012,NA,3.52
BOB-02,27,8,2012,NA,4.39
BOB-02,27,8,2012,NA,3.73
BOB-02,27,8,2012,NA,4.47
BOB-02,27,8,2012,NA,4.15
BOB-02,27,8,2012,NA,3.73
BOB-02,27,8,2012,NA,3.68
BOB-02,27,8,2012,NA,3.55
BOB-02,27,8,2012,NA,3.72
BOB-02,27,8,2012,NA,3.11
BOB-02,27,8,2012,NA,4.03
BOB-02,27,8,2012,NA,4.05
BOB-02,27,8,2012,NA,4.3
BOB-02,27,8,2012,NA,3.55
BOB-02,27,8,2012,NA,3.82
BOB-02,27,8,2012,NA,3.85
BOB-02,27,8,2012,NA,3.22
BOB-02,27,8,2012,NA,4.99
BOB-02,27,8,2012,NA,3.85
BOB-02,24,9,2012,TRUE,3.5
BOB-02,24,9,2012,NA,4.77
BOB-02,24,9,2012,NA,3.62
BOB-02,24,9,2012,NA,3.96
BOB-02,24,9,2012,NA,3.43
BOB-02,24,9,2012,NA,4.52
BOB-02,24,9,2012,NA,3.94
BOB-02,24,9,2012,NA,4.3
BOB-02,24,9,2012,NA,4.04
BOB-02,24,9,2012,NA,4.36
BOB-02,24,9,2012,NA,4.29
BOB-02,24,9,2012,NA,4.14
BOB-02,24,9,2012,NA,3.76
BOB-02,24,9,2012,NA,3.88
BOB-02,24,9,2012,NA,4.37
BOB-02,24,9,2012,NA,3.36
BOB-02,24,9,2012,NA,4.24
BOB-02,24,9,2012,NA,4.04
BOB-02,24,9,2012,NA,5.06
BOB-02,24,9,2012,NA,4.11
BOB-02,24,9,2012,NA,4.32
BOB-02,24,9,2012,NA,4.11
BOB-02,24,9,2012,NA,3.26
BOB-02,24,9,2012,NA,4.44
BOB-02,24,9,2012,NA,4.3
BOB-02,20,11,2012,TRUE,3.25
BOB-02,20,11,2012,NA,3.1
BOB-02,20,11,2012,NA,3.41
BOB-02,20,11,2012,NA,3.2
BOB-02,20,11,2012,NA,2.93
BOB-02,20,11,2012,NA,3.79
BOB-02,20,11,2012,NA,4
BOB-02,20,11,2012,NA,4.03
BOB-02,20,11,2012,NA,3.24
BOB-02,20,11,2012,NA,3.55
BOB-02,20,11,2012,NA,4.16
BOB-02,20,11,2012,NA,3.24
BOB-02,20,11,2012,NA,3.48
BOB-02,20,11,2012,NA,3.11
BOB-02,20,11,2012,NA,3.43
BOB-02,20,11,2012,NA,2.5
BOB-02,20,11,2012,NA,3.34
BOB-02,20,11,2012,NA,4.09
BOB-02,20,11,2012,NA,3.41
BOB-02,20,11,2012,NA,2.7
BOB-02,20,11,2012,NA,3.24
BOB-02,20,11,2012,NA,3.48
BOB-02,20,11,2012,NA,2.58
BOB-02,20,11,2012,NA,4.64
BOB-02,20,11,2012,NA,3.46
BOB-02,17,12,2012,TRUE,2.61
BOB-02,17,12,2012,NA,3.17
BOB-02,17,12,2012,NA,3.29
BOB-02,17,12,2012,NA,3.12
BOB-02,17,12,2012,NA,3
BOB-02,17,12,2012,NA,3.55
BOB-02,17,12,2012,NA,3.41
BOB-02,17,12,2012,NA,3.99
BOB-02,17,12,2012,NA,2.63
BOB-02,17,12,2012,NA,3.36
BOB-02,17,12,2012,NA,3.5
BOB-02,17,12,2012,NA,3.28
BOB-02,17,12,2012,NA,3.52
BOB-02,17,12,2012,NA,3.32
BOB-02,17,12,2012,NA,3.49
BOB-02,17,12,2012,NA,2.9
BOB-02,17,12,2012,NA,2.77
BOB-02,17,12,2012,NA,3.62
BOB-02,17,12,2012,NA,3.64
BOB-02,17,12,2012,NA,2.74
BOB-02,17,12,2012,NA,3.36
BOB-02,17,12,2012,NA,3.6
BOB-02,17,12,2012,NA,2.7
BOB-02,17,12,2012,NA,3.71
BOB-02,17,12,2012,NA,3.55
BOB-02,29,7,2013,TRUE,4.55
BOB-02,29,7,2013,NA,4.74
BOB-02,29,7,2013,NA,3.81
BOB-02,29,7,2013,NA,3.94
BOB-02,29,7,2013,NA,4.01
BOB-02,29,7,2013,NA,4.05
BOB-02,29,7,2013,NA,4.2
BOB-02,29,7,2013,NA,5.12
BOB-02,29,7,2013,NA,4.36
BOB-02,29,7,2013,NA,4.66
BOB-02,29,7,2013,NA,4.88
BOB-02,29,7,2013,NA,4.72
BOB-02,29,7,2013,NA,4.65
BOB-02,29,7,2013,NA,4.53
BOB-02,29,7,2013,NA,4.18
BOB-02,29,7,2013,NA,4.3
BOB-02,29,7,2013,NA,3.6
BOB-02,29,7,2013,NA,4.18
BOB-02,29,7,2013,NA,4.52
BOB-02,29,7,2013,NA,4.99
BOB-02,29,7,2013,NA,4.08
BOB-02,29,7,2013,NA,4.7
BOB-02,29,7,2013,NA,4.43
BOB-02,29,7,2013,NA,5.01
BOB-02,29,7,2013,NA,4.86
BOB-02,27,8,2013,TRUE,4.66
BOB-02,27,8,2013,NA,4.78
BOB-02,27,8,2013,NA,3.8
BOB-02,27,8,2013,NA,3.98
BOB-02,27,8,2013,NA,3.89
BOB-02,27,8,2013,NA,3.71
BOB-02,27,8,2013,NA,3.94
BOB-02,27,8,2013,NA,4.73
BOB-02,27,8,2013,NA,4.45
BOB-02,27,8,2013,NA,5.09
BOB-02,27,8,2013,NA,4.14
BOB-02,27,8,2013,NA,4.43
BOB-02,27,8,2013,NA,4.1
BOB-02,27,8,2013,NA,4.29
BOB-02,27,8,2013,NA,3.92
BOB-02,27,8,2013,NA,4.02
BOB-02,27,8,2013,NA,3.92
BOB-02,27,8,2013,NA,4.4
BOB-02,27,8,2013,NA,4.68
BOB-02,27,8,2013,NA,4.32
BOB-02,27,8,2013,NA,4.22
BOB-02,27,8,2013,NA,4.99
BOB-02,27,8,2013,NA,4
BOB-02,27,8,2013,NA,4.81
BOB-02,27,8,2013,NA,4.39
BOB-02,21,10,2013,TRUE,3.01
BOB-02,21,10,2013,NA,3.46
BOB-02,21,10,2013,NA,3.11
BOB-02,21,10,2013,NA,3.17
BOB-02,21,10,2013,NA,3.19
BOB-02,21,10,2013,NA,3.39
BOB-02,21,10,2013,NA,3.51
BOB-02,21,10,2013,NA,4.21
BOB-02,21,10,2013,NA,3.34
BOB-02,21,10,2013,NA,3.99
BOB-02,21,10,2013,NA,3.81
BOB-02,21,10,2013,NA,3.52
BOB-02,21,10,2013,NA,3.69
BOB-02,21,10,2013,NA,3.31
BOB-02,21,10,2013,NA,3.62
BOB-02,21,10,2013,NA,3.07
BOB-02,21,10,2013,NA,3.19
BOB-02,21,10,2013,NA,3.38
BOB-02,21,10,2013,NA,3.92
BOB-02,21,10,2013,NA,3.49
BOB-02,21,10,2013,NA,3.56
BOB-02,21,10,2013,NA,4.03
BOB-02,21,10,2013,NA,3.22
BOB-02,21,10,2013,NA,3.92
BOB-02,21,10,2013,NA,3.58
BOB-02,16,12,2013,TRUE,4.77
BOB-02,16,12,2013,NA,4.42
BOB-02,16,12,2013,NA,3.91
BOB-02,16,12,2013,NA,4.04
BOB-02,16,12,2013,NA,3.82
BOB-02,16,12,2013,NA,3.47
BOB-02,16,12,2013,NA,4
BOB-02,16,12,2013,NA,4.74
BOB-02,16,12,2013,NA,4.6
BOB-02,16,12,2013,NA,5.3
BOB-02,16,12,2013,NA,4.46
BOB-02,16,12,2013,NA,4.47
BOB-02,16,12,2013,NA,4.37
BOB-02,16,12,2013,NA,4.56
BOB-02,16,12,2013,NA,4.1
BOB-02,16,12,2013,NA,4.22
BOB-02,16,12,2013,NA,4.41
BOB-02,16,12,2013,NA,4.4
BOB-02,16,12,2013,NA,4.47
BOB-02,16,12,2013,NA,3.94
BOB-02,16,12,2013,NA,4.12
BOB-02,16,12,2013,NA,4.68
BOB-02,16,12,2013,NA,3.65
BOB-02,16,12,2013,NA,4.31
BOB-02,16,12,2013,NA,4.24
BOB-02,5,6,2014,TRUE,4.33
BOB-02,5,6,2014,NA,5.13
BOB-02,5,6,2014,NA,4.49
BOB-02,5,6,2014,NA,4.36
BOB-02,5,6,2014,NA,4.47
BOB-02,5,6,2014,NA,4.17
BOB-02,5,6,2014,NA,4.47
BOB-02,5,6,2014,NA,4.88
BOB-02,5,6,2014,NA,4.33
BOB-02,5,6,2014,NA,5.62
BOB-02,5,6,2014,NA,4.82
BOB-02,5,6,2014,NA,3.93
BOB-02,5,6,2014,NA,4.09
BOB-02,5,6,2014,NA,3.86
BOB-02,5,6,2014,NA,4.3
BOB-02,5,6,2014,NA,4.28
BOB-02,5,6,2014,NA,4.38
BOB-02,5,6,2014,NA,4.48
BOB-02,5,6,2014,NA,5
BOB-02,5,6,2014,NA,4.43
BOB-02,5,6,2014,NA,3.79
BOB-02,5,6,2014,NA,5.18
BOB-02,5,6,2014,NA,4.65
BOB-02,5,6,2014,NA,5.15
BOB-02,5,6,2014,NA,4.64
BOB-02,1,7,2014,TRUE,4.24
BOB-02,1,7,2014,NA,4.57
BOB-02,1,7,2014,NA,4.11
BOB-02,1,7,2014,NA,4.25
BOB-02,1,7,2014,NA,4.17
BOB-02,1,7,2014,NA,3.91
BOB-02,1,7,2014,NA,5.04
BOB-02,1,7,2014,NA,4.82
BOB-02,1,7,2014,NA,4.84
BOB-02,1,7,2014,NA,5.94
BOB-02,1,7,2014,NA,5.21
BOB-02,1,7,2014,NA,4.27
BOB-02,1,7,2014,NA,4.53
BOB-02,1,7,2014,NA,4.94
BOB-02,1,7,2014,NA,4.24
BOB-02,1,7,2014,NA,3.99
BOB-02,1,7,2014,NA,5
BOB-02,1,7,2014,NA,4.83
BOB-02,1,7,2014,NA,4.88
BOB-02,1,7,2014,NA,4.91
BOB-02,1,7,2014,NA,4.34
BOB-02,1,7,2014,NA,5.11
BOB-02,1,7,2014,NA,4.28
BOB-02,1,7,2014,NA,4.3
BOB-02,1,7,2014,NA,4.64
BOB-02,25,8,2014,TRUE,6.99
BOB-02,25,8,2014,NA,6.96
BOB-02,25,8,2014,NA,6.8
BOB-02,25,8,2014,NA,4.39
BOB-02,25,8,2014,NA,4.32
BOB-02,25,8,2014,NA,4.19
BOB-02,25,8,2014,NA,5.13
BOB-02,25,8,2014,NA,5.01
BOB-02,25,8,2014,NA,4.79
BOB-02,25,8,2014,NA,5.95
BOB-02,25,8,2014,NA,5.47
BOB-02,25,8,2014,NA,5.24
BOB-02,25,8,2014,NA,5.2
BOB-02,25,8,2014,NA,4.43
BOB-02,25,8,2014,NA,4.67
BOB-02,25,8,2014,NA,4.41
BOB-02,25,8,2014,NA,4.93
BOB-02,25,8,2014,NA,5.22
BOB-02,25,8,2014,NA,5.3
BOB-02,25,8,2014,NA,4.99
BOB-02,25,8,2014,NA,4.56
BOB-02,25,8,2014,NA,5.54
BOB-02,25,8,2014,NA,4.55
BOB-02,25,8,2014,NA,5.79
BOB-02,25,8,2014,NA,4.3
BOB-02,8,9,2014,TRUE,4.07
BOB-02,8,9,2014,NA,4.7
BOB-02,8,9,2014,NA,4.75
BOB-02,8,9,2014,NA,3.95
BOB-02,8,9,2014,NA,4
BOB-02,8,9,2014,NA,4.09
BOB-02,8,9,2014,NA,5
BOB-02,8,9,2014,NA,4.59
BOB-02,8,9,2014,NA,4.65
BOB-02,8,9,2014,NA,5.66
BOB-02,8,9,2014,NA,4.77
BOB-02,8,9,2014,NA,4.13
BOB-02,8,9,2014,NA,4.86
BOB-02,8,9,2014,NA,4.28
BOB-02,8,9,2014,NA,4.32
BOB-02,8,9,2014,NA,4.01
BOB-02,8,9,2014,NA,4.76
BOB-02,8,9,2014,NA,4.58
BOB-02,8,9,2014,NA,4.62
BOB-02,8,9,2014,NA,4.59
BOB-02,8,9,2014,NA,3.96
BOB-02,8,9,2014,NA,5.12
BOB-02,8,9,2014,NA,4.19
BOB-02,8,9,2014,NA,5.15
BOB-02,8,9,2014,NA,4.12
BOB-02,11,11,2014,TRUE,4.09
BOB-02,11,11,2014,NA,4.57
BOB-02,11,11,2014,NA,4.5
BOB-02,11,11,2014,NA,4.09
BOB-02,11,11,2014,NA,3.67
BOB-02,11,11,2014,NA,4.06
BOB-02,11,11,2014,NA,4.57
BOB-02,11,11,2014,NA,4.39
BOB-02,11,11,2014,NA,4.37
BOB-02,11,11,2014,NA,5.15
BOB-02,11,11,2014,NA,4.46
BOB-02,11,11,2014,NA,4.17
BOB-02,11,11,2014,NA,4.26
BOB-02,11,11,2014,NA,4.15
BOB-02,11,11,2014,NA,3.71
BOB-02,11,11,2014,NA,3.58
BOB-02,11,11,2014,NA,4.24
BOB-02,11,11,2014,NA,4.26
BOB-02,11,11,2014,NA,4.37
BOB-02,11,11,2014,NA,4.8
BOB-02,11,11,2014,NA,3.87
BOB-02,11,11,2014,NA,4.78
BOB-02,11,11,2014,NA,3.9
BOB-02,11,11,2014,NA,4.64
BOB-02,11,11,2014,NA,3.54
BOB-02,8,12,2014,TRUE,3.98
BOB-02,8,12,2014,NA,4.34
BOB-02,8,12,2014,NA,4.12
BOB-02,8,12,2014,NA,3.67
BOB-02,8,12,2014,NA,3.76
BOB-02,8,12,2014,NA,3.82
BOB-02,8,12,2014,NA,4.12
BOB-02,8,12,2014,NA,4.5
BOB-02,8,12,2014,NA,4.23
BOB-02,8,12,2014,NA,5.09
BOB-02,8,12,2014,NA,4.48
BOB-02,8,12,2014,NA,4.36
BOB-02,8,12,2014,NA,4.48
BOB-02,8,12,2014,NA,4.16
BOB-02,8,12,2014,NA,3.95
BOB-02,8,12,2014,NA,3.95
BOB-02,8,12,2014,NA,4.08
BOB-02,8,12,2014,NA,4.31
BOB-02,8,12,2014,NA,4.38
BOB-02,8,12,2014,NA,4.35
BOB-02,8,12,2014,NA,3.92
BOB-02,8,12,2014,NA,4.8
BOB-02,8,12,2014,NA,4.03
BOB-02,8,12,2014,NA,4.92
BOB-02,8,12,2014,NA,4.02
BOB-02,15,1,2015,TRUE,3.99
BOB-02,15,1,2015,NA,4.46
BOB-02,15,1,2015,NA,4.16
BOB-02,15,1,2015,NA,3.88
BOB-02,15,1,2015,NA,3.7
BOB-02,15,1,2015,NA,3.95
BOB-02,15,1,2015,NA,4.61
BOB-02,15,1,2015,NA,4.78
BOB-02,15,1,2015,NA,4.43
BOB-02,15,1,2015,NA,5.87
BOB-02,15,1,2015,NA,4.77
BOB-02,15,1,2015,NA,4.33
BOB-02,15,1,2015,NA,4.99
BOB-02,15,1,2015,NA,4.29
BOB-02,15,1,2015,NA,4.05
BOB-02,15,1,2015,NA,3.95
BOB-02,15,1,2015,NA,4.94
BOB-02,15,1,2015,NA,4.52
BOB-02,15,1,2015,NA,5.19
BOB-02,15,1,2015,NA,4.63
BOB-02,15,1,2015,NA,3.96
BOB-02,15,1,2015,NA,5.42
BOB-02,15,1,2015,NA,4.26
BOB-02,15,1,2015,NA,5.12
BOB-02,15,1,2015,NA,4.42
BOB-02,11,2,2015,TRUE,3.53
BOB-02,11,2,2015,NA,3.65
BOB-02,11,2,2015,NA,3.72
BOB-02,11,2,2015,NA,3.6
BOB-02,11,2,2015,NA,3.14
BOB-02,11,2,2015,NA,3.57
BOB-02,11,2,2015,NA,4.12
BOB-02,11,2,2015,NA,4.42
BOB-02,11,2,2015,NA,3.95
BOB-02,11,2,2015,NA,4.35
BOB-02,11,2,2015,NA,4.08
BOB-02,11,2,2015,NA,4.04
BOB-02,11,2,2015,NA,4.46
BOB-02,11,2,2015,NA,4.03
BOB-02,11,2,2015,NA,3.64
BOB-02,11,2,2015,NA,3.69
BOB-02,11,2,2015,NA,4.37
BOB-02,11,2,2015,NA,4.02
BOB-02,11,2,2015,NA,4.8
BOB-02,11,2,2015,NA,3.7
BOB-02,11,2,2015,NA,3.6
BOB-02,11,2,2015,NA,4.77
BOB-02,11,2,2015,NA,4
BOB-02,11,2,2015,NA,4.38
BOB-02,11,2,2015,NA,3.5
BOB-02,11,3,2015,TRUE,4.17
BOB-02,11,3,2015,NA,4.32
BOB-02,11,3,2015,NA,3.98
