plot_code,date,u_LAI,sd_LAI,gam_LAI,loess_LAI
BOB-01,2015-04-13T00:00:00Z,4.181153846153847,0.5819094563457577,3.9990890458247335,4.15291174901051
BOB-01,2015-05-08T00:00:00Z,4.116666666666666,0.480712612050709,4.143630715525794,4.14398808414094
BOB-01,2015-05-08T00:00:00Z,4.116666666666666,0.480712612050709,4.143630715525794,4.14398808414094
BOB-01,2015-06-17T00:00:00Z,4.342307692307692,0.5023648689333894,4.364188208127664,4.32400840124338
BOB-01,2015-06-17T00:00:00Z,4.342307692307692,0.5023648689333894,4.364188208127664,4.32400840124338
BOB-01,2015-07-12T00:00:00Z,4.411153846153846,0.4792771801208726,4.443964509196068,4.43333379011833
BOB-01,2015-07-12T00:00:00Z,4.411153846153846,0.4792771801208726,4.443964509196068,4.43333379011833
BOB-01,2015-08-08T00:00:00Z,4.612692307692308,0.4785023109019031,4.446038456273923,4.55712330541621
BOB-01,2015-08-08T00:00:00Z,4.612692307692308,0.4785023109019031,4.446038456273923,4.55712330541621
BOB-01,2015-09-24T00:00:00Z,4.2192,0.40627289679065065,4.296644262427224,4.24548768347473
BOB-01,2015-09-24T00:00:00Z,4.2192,0.40627289679065065,4.296644262427224,4.24548768347473
BOB-01,2015-10-29T00:00:00Z,4.048333333333333,0.3866091911306127,4.131497073811568,3.882404540205
BOB-01,2015-10-29T00:00:00Z,4.048333333333333,0.3866091911306127,4.131497073811568,3.882404540205
BOB-01,2015-11-23T00:00:00Z,3.671153846153846,0.403914118823068,4.0224914747082146,3.6719108245595
BOB-01,2015-11-23T00:00:00Z,3.671153846153846,0.403914118823068,4.0224914747082146,3.6719108245595
BOB-01,2015-12-22T00:00:00Z,4.218461538461538,0.7426368819696059,3.9291852855459357,4.09058479016064
BOB-01,2015-12-22T00:00:00Z,4.218461538461538,0.7426368819696059,3.9291852855459357,4.09058479016064
BOB-01,2016-01-21T00:00:00Z,3.9864,0.4575831436289292,3.8600995126400184,4.05803014870035
BOB-01,2016-01-21T00:00:00Z,3.9864,0.4575831436289292,3.8600995126400184,4.05803014870035
BOB-01,2016-02-26T00:00:00Z,3.885,0.39041772500745914,3.7880425919161334,3.885
BOB-01,2016-02-26T00:00:00Z,3.885,0.39041772500745914,3.7880425919161334,3.885
BOB-01,2016-03-31T00:00:00Z,3.8848148148148147,0.37920841454689874,3.703453526350808,3.88481481481482
BOB-01,2016-03-31T00:00:00Z,3.8848148148148147,0.37920841454689874,3.703453526350808,3.88481481481482
BOB-02,2012-05-08T00:00:00Z,3.368,0.4318564576337836,4.064836787976774,3.35404735014083
BOB-02,2012-05-08T00:00:00Z,3.368,0.4318564576337836,4.064836787976774,3.35404735014083
BOB-02,2012-06-05T00:00:00Z,3.3788,0.5763341044914833,3.9683190476498442,3.4326402295805
BOB-02,2012-06-05T00:00:00Z,3.3788,0.5763341044914833,3.9683190476498442,3.4326402295805
BOB-02,2012-07-02T00:00:00Z,3.69,0.5126571869235306,3.846496496009072,3.68980203080865
BOB-02,2012-07-02T00:00:00Z,3.69,0.5126571869235306,3.846496496009072,3.68980203080865
BOB-02,2012-07-30T00:00:00Z,3.8988,0.4965071332149553,3.7226392380694042,3.89872310247392
BOB-02,2012-07-30T00:00:00Z,3.8988,0.4965071332149553,3.7226392380694042,3.89872310247392
BOB-02,2012-08-27T00:00:00Z,3.796,0.42705386077168295,3.633913283627784,3.88623898888131
BOB-02,2012-08-27T00:00:00Z,3.796,0.42705386077168295,3.633913283627784,3.88623898888131
BOB-02,2012-09-24T00:00:00Z,4.0847999999999995,0.43262878622055034,3.5969954972099134,3.97949623383976
BOB-02,2012-09-24T00:00:00Z,4.0847999999999995,0.43262878622055034,3.5969954972099134,3.97949623383976
BOB-02,2012-11-20T00:00:00Z,3.4144,0.5018887658967207,3.6437216595997644,3.5133126371931
BOB-02,2012-11-20T00:00:00Z,3.4144,0.5018887658967207,3.6437216595997644,3.5133126371931
BOB-02,2012-12-17T00:00:00Z,3.2732,0.3754299757167329,3.7020624460343607,3.23515266285827
BOB-02,2012-12-17T00:00:00Z,3.2732,0.3754299757167329,3.7020624460343607,3.23515266285827
BOB-02,2013-07-29T00:00:00Z,4.4428,0.40066112031657547,4.0279756643025735,4.57084729244424
BOB-02,2013-07-29T00:00:00Z,4.4428,0.40066112031657547,4.0279756643025735,4.57084729244424
BOB-02,2013-08-27T00:00:00Z,4.3064,0.3891216604953606,4.042876059294684,4.04403332345577
BOB-02,2013-08-27T00:00:00Z,4.3064,0.3891216604953606,4.042876059294684,4.04403332345577
BOB-02,2013-10-21T00:00:00Z,3.5076,0.3278754844957661,4.08960498610754,3.68110916131241
BOB-02,2013-10-21T00:00:00Z,3.5076,0.3278754844957661,4.08960498610754,3.68110916131241
BOB-02,2013-12-16T00:00:00Z,4.2988,0.39289862984405183,4.186117195783769,4.28299332500702
BOB-02,2013-12-16T00:00:00Z,4.2988,0.39289862984405183,4.186117195783769,4.28299332500702
BOB-02,2014-06-05T00:00:00Z,4.5292,0.44519583705750587,4.67525974791622,4.46743875934943
BOB-02,2014-06-05T00:00:00Z,4.5292,0.44519583705750587,4.67525974791622,4.46743875934943
BOB-02,2014-07-01T00:00:00Z,4.6144,0.4679928774386779,4.709697508692077,4.76551471059645
BOB-02,2014-07-01T00:00:00Z,4.6144,0.4679928774386779,4.709697508692077,4.76551471059645
BOB-02,2014-08-25T00:00:00Z,5.1652,0.8128966724006195,4.685911508267984,5.09458868759811
BOB-02,2014-08-25T00:00:00Z,5.1652,0.8128966724006195,4.685911508267984,5.09458868759811
BOB-02,2014-09-08T00:00:00Z,4.5168,0.44360943783167345,4.653865200390881,4.80517371330286
BOB-02,2014-09-08T00:00:00Z,4.5168,0.44360943783167345,4.653865200390881,4.80517371330286
BOB-02,2014-11-11T00:00:00Z,4.2476,0.40088734909780666,4.406800851117215,4.23246536437776
BOB-02,2014-11-11T00:00:00Z,4.2476,0.40088734909780666,4.406800851117215,4.23246536437776
BOB-02,2014-12-08T00:00:00Z,4.2328,0.3514436891831559,4.294701195942333,4.35865939071757
BOB-02,2014-12-08T00:00:00Z,4.2328,0.3514436891831559,4.294701195942333,4.35865939071757
BOB-02,2015-01-15T00:00:00Z,4.5068,0.533843922259431,4.180927003515527,4.40163003216969
BOB-02,2015-01-15T00:00:00Z,4.5068,0.533843922259431,4.180927003515527,4.40163003216969
BOB-02,2015-02-11T00:00:00Z,3.9652,0.42094259307732995,4.1561197194968065,4.13379783371619
BOB-02,2015-02-11T00:00:00Z,3.9652,0.42094259307732995,4.1561197194968065,4.13379783371619
BOB-02,2015-03-11T00:00:00Z,4.1724,0.6387766954630286,4.181808060700639,4.13701848755865
BOB-02,2015-03-11T00:00:00Z,4.1724,0.6387766954630286,4.181808060700639,4.13701848755865
BOB-02,2015-04-28T00:00:00Z,4.1996,0.5853950233247063,4.310703898296761,4.16120874168415
BOB-02,2015-04-28T00:00:00Z,4.1996,0.5853950233247063,4.310703898296761,4.16120874168415
BOB-02,2015-05-12T00:00:00Z,4.2244,0.4941244782440958,4.360713227281039,4.22695057063547
BOB-02,2015-05-12T00:00:00Z,4.2244,0.4941244782440958,4.360713227281039,4.22695057063547
BOB-02,2015-06-18T00:00:00Z,4.8096,0.47665920740084317,4.498461350687281,4.75836515573885
BOB-02,2015-06-18T00:00:00Z,4.8096,0.47665920740084317,4.498461350687281,4.75836515573885
BOB-02,2015-07-11T00:00:00Z,4.5892,0.47116805211445884,4.5726290406550465,4.69818783563513
BOB-02,2015-07-11T00:00:00Z,4.5892,0.47116805211445884,4.5726290406550465,4.69818783563513
BOB-02,2015-08-25T00:00:00Z,4.5764,0.5675817121789603,4.642507286632979,4.57653999138193
BOB-02,2015-08-25T00:00:00Z,4.5764,0.5675817121789603,4.642507286632979,4.57653999138193
BOB-02,2015-09-23T00:00:00Z,4.5864,0.47563010838255393,4.602897455808278,4.6122717403368
BOB-02,2015-09-23T00:00:00Z,4.5864,0.47563010838255393,4.602897455808278,4.6122717403368
BOB-02,2015-10-30T00:00:00Z,4.548,0.788585231073133,4.457334158450988,4.46994868403595
BOB-02,2015-10-30T00:00:00Z,4.548,0.788585231073133,4.457334158450988,4.46994868403595
BOB-02,2015-11-24T00:00:00Z,4.1532,0.4477510468999486,4.336228606111586,4.16320015353314
BOB-02,2015-11-24T00:00:00Z,4.1532,0.4477510468999486,4.336228606111586,4.16320015353314
BOB-02,2015-12-22T00:00:00Z,4.1684,0.5619584800795636,4.2168124335519215,4.13236046956691
BOB-02,2015-12-22T00:00:00Z,4.1684,0.5619584800795636,4.2168124335519215,4.13236046956691
BOB-02,2016-01-21T00:00:00Z,4.1684,0.5619584800795636,4.1448177592418,4.17283438365149
BOB-02,2016-01-21T00:00:00Z,4.1684,0.5619584800795636,4.1448177592418,4.17283438365149
BOB-02,2016-02-24T00:00:00Z,4.2236,0.49438412865571113,4.122279372052909,4.22343589464317
BOB-02,2016-02-24T00:00:00Z,4.2236,0.49438412865571113,4.122279372052909,4.22343589464317
BOB-02,2016-03-30T00:00:00Z,4.250384615384616,0.5629598974650382,4.108842167181485,4.36389722843883
BOB-02,2016-03-30T00:00:00Z,4.250384615384616,0.5629598974650382,4.108842167181485,4.36389722843883
BOB-02,2016-04-27T00:00:00Z,4.954615384615384,0.7749437696722556,4.064836787976774,4.91765860794391
BOB-02,2016-04-27T00:00:00Z,4.954615384615384,0.7749437696722556,4.064836787976774,4.91765860794391
BOB-03,2012-03-13T00:00:00Z,3.1595999999999997,0.4610357903677327,3.4351825814549537,3.1762775100443
BOB-03,2012-03-13T00:00:00Z,3.1595999999999997,0.4610357903677327,3.4351825814549537,3.1762775100443
BOB-03,2012-04-10T00:00:00Z,3.0568,0.4547317890801126,3.4184168288791428,2.99380488151197
BOB-03,2012-04-10T00:00:00Z,3.0568,0.4547317890801126,3.4184168288791428,2.99380488151197
BOB-03,2012-05-08T00:00:00Z,3.0984,0.5548624454162792,3.476003774910757,3.0984
BOB-03,2012-05-08T00:00:00Z,3.0984,0.5548624454162792,3.476003774910757,3.0984
BOB-03,2012-06-05T00:00:00Z,3.7688,0.3760022163055248,3.560003095900216,3.7688
BOB-03,2012-06-05T00:00:00Z,3.7688,0.3760022163055248,3.560003095900216,3.7688
BOB-03,2012-07-03T00:00:00Z,3.618,0.3679560662180563,3.6228713023861707,3.618
BOB-03,2012-07-03T00:00:00Z,3.618,0.3679560662180563,3.6228713023861707,3.618
BOB-03,2012-07-31T00:00:00Z,4.1388,0.4342361108889955,3.640874956201176,4.1388
BOB-03,2012-07-31T00:00:00Z,4.1388,0.4342361108889955,3.640874956201176,4.1388
BOB-03,2012-08-28T00:00:00Z,3.5864,0.34642074610700396,3.6271861986833382,3.5864
BOB-03,2012-08-28T00:00:00Z,3.5864,0.34642074610700396,3.6271861986833382,3.5864
BOB-03,2012-09-25T00:00:00Z,3.1456,0.4606705257918432,3.5981518446766154,3.1456
BOB-03,2012-09-25T00:00:00Z,3.1456,0.4606705257918432,3.5981518446766154,3.1456
BOB-03,2012-10-23T00:00:00Z,3.2724,0.31640269699651213,3.5693077531948485,3.2724
BOB-03,2012-10-23T00:00:00Z,3.2724,0.31640269699651213,3.5693077531948485,3.2724
BOB-03,2012-11-20T00:00:00Z,4.0244,0.49813886952669467,3.546762421726753,3.77273164059034
BOB-03,2012-11-20T00:00:00Z,4.0244,0.49813886952669467,3.546762421726753,3.77273164059034
BOB-03,2012-12-18T00:00:00Z,3.4664,0.45059109326897856,3.530542179035158,3.53302741006964
BOB-03,2012-12-18T00:00:00Z,3.4664,0.45059109326897856,3.530542179035158,3.53302741006964
BOB-03,2013-07-30T00:00:00Z,4.1408000000000005,0.37091014185828536,3.619478547544007,4.15955125159075
BOB-03,2013-07-30T00:00:00Z,4.1408000000000005,0.37091014185828536,3.619478547544007,4.15955125159075
BOB-03,2013-08-28T00:00:00Z,3.3876,0.3835283561876488,3.6586470488054585,3.33481240945434
BOB-03,2013-08-28T00:00:00Z,3.3876,0.3835283561876488,3.6586470488054585,3.33481240945434
BOB-03,2013-10-23T00:00:00Z,3.0236,0.4716891631855311,3.7600923731623648,3.13701997394838
BOB-03,2013-10-23T00:00:00Z,3.0236,0.4716891631855311,3.7600923731623648,3.13701997394838
BOB-03,2013-11-21T00:00:00Z,3.8404,0.3347820186330204,3.8304761898884423,3.65697552326442
BOB-03,2013-11-21T00:00:00Z,3.8404,0.3347820186330204,3.8304761898884423,3.65697552326442
BOB-03,2013-12-18T00:00:00Z,4.3768,0.426846186192013,3.9096108117863966,4.44333606541259
BOB-03,2013-12-18T00:00:00Z,4.3768,0.426846186192013,3.9096108117863966,4.44333606541259
BOB-03,2014-06-05T00:00:00Z,4.7484,0.36015829852996584,4.467212710137808,4.73720032391694
BOB-03,2014-06-05T00:00:00Z,4.7484,0.36015829852996584,4.467212710137808,4.73720032391694
BOB-03,2014-07-02T00:00:00Z,4.4132,0.4263089646410609,4.51094544929961,4.44156317620684
BOB-03,2014-07-02T00:00:00Z,4.4132,0.4263089646410609,4.51094544929961,4.44156317620684
BOB-03,2014-08-25T00:00:00Z,4.4124,0.6207943835656592,4.509342914092327,4.41249267369865
BOB-03,2014-08-25T00:00:00Z,4.4124,0.6207943835656592,4.509342914092327,4.41249267369865
BOB-03,2014-09-08T00:00:00Z,4.3956,0.41141098672738424,4.485407535010063,4.38895771732042
BOB-03,2014-09-08T00:00:00Z,4.3956,0.41141098672738424,4.485407535010063,4.38895771732042
BOB-03,2014-11-13T00:00:00Z,4.0604,0.3296397023013662,4.2766909431317295,4.08009392391723
BOB-03,2014-11-13T00:00:00Z,4.0604,0.3296397023013662,4.2766909431317295,4.08009392391723
BOB-03,2014-12-10T00:00:00Z,4.34,0.3002221399786054,4.176632475820904,4.37162192024189
BOB-03,2014-12-10T00:00:00Z,4.34,0.3002221399786054,4.176632475820904,4.37162192024189
BOB-03,2015-01-27T00:00:00Z,4.2844,0.3985293799290921,4.036202267595637,4.11906692365914
BOB-03,2015-01-27T00:00:00Z,4.2844,0.3985293799290921,4.036202267595637,4.11906692365914
BOB-03,2015-02-10T00:00:00Z,3.8832,0.40511027305331726,4.012984713347245,4.05294306984978
BOB-03,2015-02-10T00:00:00Z,3.8832,0.40511027305331726,4.012984713347245,4.05294306984978
BOB-03,2015-03-26T00:00:00Z,4.0536,0.42152382297247837,4.011159284808635,4.03841761559007
BOB-03,2015-03-26T00:00:00Z,4.0536,0.42152382297247837,4.011159284808635,4.03841761559007
BOB-03,2015-04-29T00:00:00Z,3.8931999999999998,0.4248501696676919,4.094867962190601,3.92939517631768
BOB-03,2015-04-29T00:00:00Z,3.8931999999999998,0.4248501696676919,4.094867962190601,3.92939517631768
BOB-03,2015-05-14T00:00:00Z,4.1144,0.3879978522277325,4.158474087751032,4.0747831710769304
BOB-03,2015-05-14T00:00:00Z,4.1144,0.3879978522277325,4.158474087751032,4.0747831710769304
BOB-03,2015-06-08T00:00:00Z,4.5636,0.5972567845296247,4.293741339251722,4.52646655772841
BOB-03,2015-06-08T00:00:00Z,4.5636,0.5972567845296247,4.293741339251722,4.52646655772841
BOB-03,2015-07-23T00:00:00Z,4.3728,0.5212206826287691,4.538332608267953,4.41422879001555
BOB-03,2015-07-23T00:00:00Z,4.3728,0.5212206826287691,4.538332608267953,4.41422879001555
BOB-03,2015-08-27T00:00:00Z,4.8104,0.5985432315213329,4.627312101698654,4.68648649917677
BOB-03,2015-08-27T00:00:00Z,4.8104,0.5985432315213329,4.627312101698654,4.68648649917677
BOB-03,2015-09-23T00:00:00Z,4.426,0.3580153627988609,4.5769375421789205,4.42920319085708
BOB-03,2015-09-23T00:00:00Z,4.426,0.3580153627988609,4.5769375421789205,4.42920319085708
BOB-03,2015-10-28T00:00:00Z,4.2084,0.4447628581615151,4.367821225659275,4.21386376432554
BOB-03,2015-10-28T00:00:00Z,4.2084,0.4447628581615151,4.367821225659275,4.21386376432554
BOB-03,2015-11-26T00:00:00Z,4.3096,0.3769226268966439,4.122744350067133,4.30949860155349
BOB-03,2015-11-26T00:00:00Z,4.3096,0.3769226268966439,4.122744350067133,4.30949860155349
BOB-03,2016-03-01T00:00:00Z,4.1112,0.6430870858600723,3.4351825814549537,4.11288735214836
BOB-03,2016-03-01T00:00:00Z,4.1112,0.6430870858600723,3.4351825814549537,4.11288735214836
BOB-04,2012-05-08T00:00:00Z,3.5252,0.7513605437249595,4.18361386675419,3.56776751841266
BOB-04,2012-05-08T00:00:00Z,3.5252,0.7513605437249595,4.18361386675419,3.56776751841266
BOB-04,2012-06-05T00:00:00Z,4.0808333333333335,0.606529089353416,4.066053533368026,3.95198708158741
BOB-04,2012-06-05T00:00:00Z,4.0808333333333335,0.606529089353416,4.066053533368026,3.95198708158741
BOB-04,2012-07-03T00:00:00Z,4.024615384615385,0.5375517148645758,3.9067391439076395,4.10062548222958
BOB-04,2012-07-03T00:00:00Z,4.024615384615385,0.5375517148645758,3.9067391439076395,4.10062548222958
BOB-04,2012-08-28T00:00:00Z,3.8944,1.0078114903095718,3.5962678433076776,3.8944
BOB-04,2012-08-28T00:00:00Z,3.8944,1.0078114903095718,3.5962678433076776,3.8944
BOB-04,2012-09-25T00:00:00Z,3.6192,0.7200574051189715,3.511145249868716,3.6192
BOB-04,2012-09-25T00:00:00Z,3.6192,0.7200574051189715,3.511145249868716,3.6192
BOB-04,2012-11-20T00:00:00Z,3.518,1.0699104323883066,3.5388910233507604,3.44432819576251
BOB-04,2012-11-20T00:00:00Z,3.518,1.0699104323883066,3.5388910233507604,3.44432819576251
BOB-04,2012-12-18T00:00:00Z,3.2508,0.841357633035243,3.627455392608021,3.28254881937467
BOB-04,2012-12-18T00:00:00Z,3.2508,0.841357633035243,3.627455392608021,3.28254881937467
BOB-04,2013-07-29T00:00:00Z,4.7008,0.690397952874524,4.438852966603486,4.83431585446375
BOB-04,2013-07-29T00:00:00Z,4.7008,0.690397952874524,4.438852966603486,4.83431585446375
BOB-04,2013-08-26T00:00:00Z,4.4984,0.6031768673725256,4.3687176961471055,4.14067569323664
BOB-04,2013-08-26T00:00:00Z,4.4984,0.6031768673725256,4.3687176961471055,4.14067569323664
BOB-04,2013-10-21T00:00:00Z,3.2224,0.5469329635948694,4.138367792974215,3.80691828372949
BOB-04,2013-10-21T00:00:00Z,3.2224,0.5469329635948694,4.138367792974215,3.80691828372949
BOB-04,2013-11-21T00:00:00Z,5.0764,0.5407701298456982,4.037635557244572,4.04479388135877
BOB-04,2013-11-21T00:00:00Z,5.0764,0.5407701298456982,4.037635557244572,4.04479388135877
BOB-04,2013-12-17T00:00:00Z,3.5952,0.5209536127782076,4.009964065189446,3.99411473140661
BOB-04,2013-12-17T00:00:00Z,3.5952,0.5209536127782076,4.009964065189446,3.99411473140661
BOB-04,2014-06-03T00:00:00Z,4.8078,0.5629017023696165,4.762766801336095,4.8078
BOB-04,2014-06-03T00:00:00Z,4.8078,0.5629017023696165,4.762766801336095,4.8078
BOB-04,2014-07-02T00:00:00Z,4.7764,0.7341598372743273,4.876852185927982,4.7764
BOB-04,2014-07-02T00:00:00Z,4.7764,0.7341598372743273,4.876852185927982,4.7764
BOB-04,2014-08-26T00:00:00Z,4.88375,0.7230419586117001,4.914535408807514,4.88374999999999
BOB-04,2014-08-26T00:00:00Z,4.88375,0.7230419586117001,4.914535408807514,4.88374999999999
BOB-04,2014-09-10T00:00:00Z,4.9204,1.0644305206697773,4.870069967004921,4.89933384829804
BOB-04,2014-09-10T00:00:00Z,4.9204,1.0644305206697773,4.870069967004921,4.89933384829804
BOB-04,2014-12-09T00:00:00Z,4.3324,0.6836621972875201,4.331984790805529,4.34167238261889
BOB-04,2014-12-09T00:00:00Z,4.3324,0.6836621972875201,4.331984790805529,4.34167238261889
BOB-04,2015-01-28T00:00:00Z,4.2072,0.5847044837636644,4.139617263348301,4.15479517987057
BOB-04,2015-01-28T00:00:00Z,4.2072,0.5847044837636644,4.139617263348301,4.15479517987057
BOB-04,2015-02-10T00:00:00Z,4.0928,0.6014324567231137,4.137579358559919,4.14519950693393
BOB-04,2015-02-10T00:00:00Z,4.0928,0.6014324567231137,4.137579358559919,4.14519950693393
BOB-04,2015-03-24T00:00:00Z,4.2588,0.7669165534789296,4.277897174633059,4.22617894592965
BOB-04,2015-03-24T00:00:00Z,4.2588,0.7669165534789296,4.277897174633059,4.22617894592965
BOB-04,2015-04-29T00:00:00Z,4.05,0.877719583162337,4.489908537670021,4.50076804397421
BOB-04,2015-04-29T00:00:00Z,4.05,0.877719583162337,4.489908537670021,4.50076804397421
BOB-04,2015-05-09T00:00:00Z,4.998888888888889,0.8148163234899268,4.549665938967246,4.59170818675448
BOB-04,2015-05-09T00:00:00Z,4.998888888888889,0.8148163234899268,4.549665938967246,4.59170818675448
BOB-04,2015-06-18T00:00:00Z,4.812,0.809655276439712,4.738406767832539,4.81441554517351
BOB-04,2015-06-18T00:00:00Z,4.812,0.809655276439712,4.738406767832539,4.81441554517351
BOB-04,2015-07-23T00:00:00Z,4.704,0.8224303415284888,4.815732887219253,4.58536690523357
BOB-04,2015-07-23T00:00:00Z,4.704,0.8224303415284888,4.815732887219253,4.58536690523357
BOB-04,2015-08-10T00:00:00Z,4.5356,0.6893480011334382,4.820969075153654,4.66404294572285
BOB-04,2015-08-10T00:00:00Z,4.5356,0.6893480011334382,4.820969075153654,4.66404294572285
BOB-04,2015-09-08T00:00:00Z,5.1824,0.930099815432014,4.7770909304514335,5.04037968852341
BOB-04,2015-09-08T00:00:00Z,5.1824,0.930099815432014,4.7770909304514335,5.04037968852341
BOB-04,2015-10-27T00:00:00Z,4.4428,0.5282243841399221,4.582073584342358,4.44855087004956
BOB-04,2015-10-27T00:00:00Z,4.4428,0.5282243841399221,4.582073584342358,4.44855087004956
BOB-04,2015-11-25T00:00:00Z,4.3392,0.5858890679983711,4.444972198812798,4.37044725287642
BOB-04,2015-11-25T00:00:00Z,4.3392,0.5858890679983711,4.444972198812798,4.37044725287642
BOB-04,2015-12-22T00:00:00Z,4.4192,0.9076935973480625,4.3383497670038995,4.40037913912442
BOB-04,2015-12-22T00:00:00Z,4.4192,0.9076935973480625,4.3383497670038995,4.40037913912442
BOB-04,2016-01-19T00:00:00Z,4.4288,0.9028995883633277,4.27621431914624,4.41147244162362
